"_type","associated_parts","file_urls","files","image_urls","information","manufacturer","manufacturer_part","origin_country","overview","primary_image_url","stock_count","title","trail","unit_price","url"
"FarnellItem","","http://www.farnell.com/datasheets/2198584.pdf","(EN)","","{""name"":""Time Min:"",""value"":""-""},{""name"":""Time Max:"",""value"":""7Days""},{""name"":""Contact Style:"",""value"":""SPDT""},{""name"":""Contact Current Max:"",""value"":""30A""},{""name"":""Controller Output:"",""value"":""Digital""},{""name"":""Product Range:"",""value"":""-""}","FINDER","12.21.8.230.0000","Germany","The 12.21.8.230.0000 from Finder is an electronic digital weekly time switch. The minimum time interval setting of 1 minute and internal battery for set-up without supply.
	


    
          
    SPDT configuration
          
    Maximum peak current is 16A
          
    Maximum switching voltage is 250VAC
          
    Rated load AC1 is 4KV
          
    Rated load AC15 is 750VAC
          
    Minimum switching load is 1KW
          
    Rated power is 2W
          
    Automatic adjustment for daylight saving
          
    35mm DIN rail (EN 60715) mount
          
    CE marked
        
    
    
    
 

    
            Applications
            
            
                        Clock & Timing","http://uk.farnell.com/productimages/large/en_GB/5607756.jpg","1","12.21.8.230.0000 FINDER, Timeswitch, Weekly, DIN Rail, 7 Days, SPDT, 30 A, Digital","Electrical,Timeswitch","7394","http://uk.farnell.com/finder/12-21-8-230-0000/time-switch-weekly-digital/dp/4179547"
"FarnellItem","","http://www.farnell.com/datasheets/80494.pdf","(EN)","","{""name"":""No. of Outlets:"",""value"":""-""},{""name"":""Outlet Type:"",""value"":""-""},{""name"":""Current Rating:"",""value"":""16A""},{""name"":""Supply Voltage V AC:"",""value"":""-""},{""name"":""Plug Type:"",""value"":""-""},{""name"":""Cable Length:"",""value"":""-""},{""name"":""Product Range:"",""value"":""Premium Alu Line Series""}","BRENNENSTUHL","1153340318","China","","http://uk.farnell.com/productimages/large/en_GB/1645777-40.jpg","1","1153340318 BRENNENSTUHL, Power Outlet Strip, 16 A","Electrical,Power Outlet Strips","2934","http://uk.farnell.com/brennenstuhl/1153340318/overvoltage-lightn-protection/dp/1645777"
"FarnellItem","CR1220,CR-1220/BN","http://www.farnell.com/datasheets/1581310.pdf","(EN)","http://uk.farnell.com/productimages/large/en_GB/2096062-500.jpg","{""name"":""Torch Type:"",""value"":""Magnetic Lamp""},{""name"":""Light Source:"",""value"":""LED""},{""name"":""Lumen Output:"",""value"":""-""},{""name"":""Beam Effective Distance:"",""value"":""-""},{""name"":""Power Source:"",""value"":""-""},{""name"":""Torch Body Material:"",""value"":""Plastic""},{""name"":""Product Range:"",""value"":""-""}","KNIPEX","00 11 V50","Germany","For illuminating dark working areas
          
    Attachment to tool by means of strong magnets
          
    Very compact dimensions
          
    Approx. 24 hours of lighting, with 2 replaceable button cells (CR1220)
          
    Snap-hook fastening
          
    Impact-resistant plastic housing","http://uk.farnell.com/productimages/large/en_GB/2096062-40.jpg","1","00 11 V50 KNIPEX, Torch, Tools Aid, Magnetic Lamp, LED","Electrical,Torches","850","http://uk.farnell.com/knipex/00-11-v50/light-led-magnetic-tools-aid/dp/2096062"
"FarnellItem","PSG90900","http://www.farnell.com/datasheets/2037144.pdf","(EN)","","{""name"":""Torch Type:"",""value"":""Head Light""},{""name"":""Light Source:"",""value"":""LED""},{""name"":""Lumen Output:"",""value"":""160lm""},{""name"":""Beam Effective Distance:"",""value"":""100m""},{""name"":""Power Source:"",""value"":""AAA Batteries x 3""},{""name"":""Torch Body Material:"",""value"":""Aluminium""},{""name"":""Product Range:"",""value"":""-""}","PRO ELEC","HS5625","China","Aluminium Headlamp with adjustable head strap
          
    3 settings: high, low &  flashing
          
    90° rotational swivel
          
    Beam distance: 100m
          
    Brightness: 35 - 90 Lumens
          
    100,000 hour life
          
    Up to 12 hours run time
          
    Requires 3x AAA batteries (not included)
          
    Dimensions: 47x75mm
          
    Weight: 130grams","http://uk.farnell.com/productimages/large/en_GB/LA05125-40.jpg","1","HS5625 PRO ELEC, Torch, with Head Strap, 3W, Head Light, LED, 160LM, 100m","Electrical,Torches","1061","http://uk.farnell.com/pro-elec/hs5625/head-torch-w-head-strap-led-3w/dp/2542869"
"FarnellItem","","http://www.farnell.com/datasheets/53231.pdf","(EN)","","{""name"":""No. of Ways:"",""value"":""50""},{""name"":""Current Rating:"",""value"":""-""},{""name"":""Product Range:"",""value"":""-""}","KRONE","6525/1/022/00","Great Britain","Plastic modular box, designed to accommodate up to 5 LSA-PLUS® 10 pair modules. Complete with removable side and end panels with cable knockouts.
	


    
          
    Connection boxes suitable for wall mounting or under floor ducting
          
    Enables multiple data/voice lines to be linked to exchange","http://uk.farnell.com/productimages/large/en_GB/CN10741-40.jpg","1","6525/1/022/00 KRONE, Junction Box, 50","Electrical,Junction Boxes","5680","http://uk.farnell.com/krone/6525-1-022-00/box-250-5-50pair/dp/1207122"
"FarnellItem","","http://www.farnell.com/datasheets/2189760.pdf","(EN)","","{""name"":""Time Min:"",""value"":""2min""},{""name"":""Time Max:"",""value"":""1h""},{""name"":""Contact Style:"",""value"":""-""},{""name"":""Contact Current Max:"",""value"":""10A""},{""name"":""Controller Output:"",""value"":""-""},{""name"":""Product Range:"",""value"":""Energysense Series""}","ELKAY","550B-1","China","","http://uk.farnell.com/productimages/large/en_GB/2690300-40.jpg","1","550B-1 ELKAY, Timeswitch, 2 min, 1 h, 10 A, Energysense Series","Electrical,Timeswitch","4172","http://uk.farnell.com/elkay/550b-1/pushbutton-timer-2min-1h-3wire/dp/2690300"
"FarnellItem","2400-010-240,HT-400,15035058 M3 AA 4PK.","http://www.farnell.com/datasheets/317083.pdf","(EN)","","{""name"":""Torch Type:"",""value"":""Hand Held""},{""name"":""Light Source:"",""value"":""-""},{""name"":""Lumen Output:"",""value"":""31.5lm""},{""name"":""Beam Effective Distance:"",""value"":""-""},{""name"":""Power Source:"",""value"":""AA Batteries x 4""},{""name"":""Torch Body Material:"",""value"":""ABS (Acrylonitrile Butadiene Styrene)""},{""name"":""Product Range:"",""value"":""-""}","PELI","2400-010-110","United States","The 2400-010-110 is a black StealthLite™ Torch suitable for use in hostile environments. It is a rugged, all purpose and lightweight work-light. It features a switch locking mechanism to prevent accidental switching on and subsequent battery drainage. The pre-focussed Xenon lamp produces a bright, collimated 10000 candlepower beam.
	


    
          
    One handed safety switch operation
          
    Pre-focused Xenon beam
          
    Shock mounted battery compartment
          
    Tough ABS body
          
    ATEX approved to zone-2
          
    Watertight to 600'
        
    
    
    
 

    
            Applications
            
            
                        Industrial, 
                    
                        Lighting

                        
          
    

    
       Contents
        
            Torch and 4x AA Batteries.","http://uk.farnell.com/productimages/large/en_GB/42422771.jpg","","2400-010-110 PELI, Torch, Black, Hand Held, 31.5LM","Electrical,Torches","","http://uk.farnell.com/peli/2400-010-110/torch-black/dp/677449"
"FarnellItem","","http://www.farnell.com/datasheets/2302123.pdf","(EN)","http://uk.farnell.com/productimages/large/en_GB/2765642-500.jpg,http://uk.farnell.com/productimages/large/en_GB/2765642-501.jpg","{""name"":""Torch Type:"",""value"":""Hand Held""},{""name"":""Light Source:"",""value"":""LED""},{""name"":""Lumen Output:"",""value"":""40lm""},{""name"":""Beam Effective Distance:"",""value"":""110m""},{""name"":""Power Source:"",""value"":""C Batteries x 2""},{""name"":""Torch Body Material:"",""value"":""Aluminium""},{""name"":""Product Range:"",""value"":""-""}","ANSMANN","1600-0155","China","The 1600-0155 from Ansmann is a silver colour handy LED metal torch. The handy LED torch X30 from Ansmann is easy to handle surface with the large switch the torch is easy to operate single handed even with gloves on. The LED torch X30 is provided with an efficient ""cat's eyes"" system. The shockproof aluminium housing in attractive black/silver Ansmann design is splash protected and strong giving a great lamp for a small price. It ideal for everyday use in the home, garden or car.
	


    
          
    Brightness up to 40lm
          
    Dimensions of 200mm x 45mm x 45mm
          
    Product weight of 224g
          
    Lighting duration ca. 40hr
          
    Lighting distance up to 110m
          
    IPx4 degree of protection
        
    
    
    
 

    
       Contents
        
            2 x C alkaline, Wrist strap.
        
    

Footnotes
This lamp is intended for mobile use, the included LED lamp is not suitable for household room lighting.","http://uk.farnell.com/productimages/large/en_GB/2765642-40.jpg","1","1600-0155 ANSMANN, TORCH, HAND HELD, LED, 110M, 40LM","Electrical,Torches","1329","http://uk.farnell.com/ansmann/1600-0155/torch-hand-held-led-110m-40lm/dp/2765642"
"FarnellItem","10760048","http://www.farnell.com/datasheets/1955056.pdf","(EN)","","{""name"":""Torch Type:"",""value"":""Hand Held""},{""name"":""Light Source:"",""value"":""Cree LED""},{""name"":""Lumen Output:"",""value"":""220lm""},{""name"":""Beam Effective Distance:"",""value"":""220m""},{""name"":""Power Source:"",""value"":""AAA Batteries x 4""},{""name"":""Torch Body Material:"",""value"":""-""},{""name"":""Product Range:"",""value"":""Agent 5""}","ANSMANN","1600-0064","China","The Ansmann 1600-0064 Agent 5 Professional Torch Set for Huntsmen is a black High-performance Torch with LED technology supplied with three colour filters and additional remote pressure switch. It has lot of features for use in extreme conditions, water and dustproof. The handy surface and rubberized ON/OFF button is suitable for maximum ease of use, even when wearing gloves or in wet conditions. The sturdy housing is made of high-strength, hard anodized aircraft aluminium.
	


    
          
    Precision lens for professional use
          
    Latest CREE LED chip technology
          
    Precise, pre-focused point light through novel optical lens in the beam of the LED
          
    Strong, consistent beam of light close up and at distance
          
    Tactical torch head to protect the lenses or for use in self-defence
          
    Shock-proof if dropped from a height of up to 3m
          
    Quattro-function switch - Morse, 100 and 20% light, strobe light
          
    Additional remote pressure switch - on, off
          
    Light duration - Approximately 17hrs (20% brightness)
          
    Beam - Approximately 220m (according to ANSI FL1)
          
    
    
    
          
    IP67 Protection rating
          
    220lm Brightness
        
    
    
    
 

    
       Contents
        
            Agent 5 torch, Three colour filters (red, green and blue), Remote pressure switch, Removeable belt clip, Lanyard, Four AAA alkaline batteries","http://uk.farnell.com/productimages/large/en_GB/2493472-40.jpg","1","1600-0064 ANSMANN, Torch Set, Agent 5 Professionel for Hunstmen, Black, Hand Held, Cree LED, 220LM, 220m","Electrical,Torches","5078","http://uk.farnell.com/ansmann/1600-0064/torch-led-220lm-220m-black/dp/2493472"
"FarnellItem","CR2032,6032101501","http://www.farnell.com/datasheets/2198584.pdf","(EN)","","{""name"":""Time Min:"",""value"":""-""},{""name"":""Time Max:"",""value"":""-""},{""name"":""Contact Style:"",""value"":""SPDT""},{""name"":""Contact Current Max:"",""value"":""16A""},{""name"":""Controller Output:"",""value"":""Digital""},{""name"":""Product Range:"",""value"":""12 Series""}","FINDER","12.51.8.230.0000","Italy","The 12.51.8.230.0000 is a 1-pole digital Time Switch with 30 minutes interval setting. Easily configurable for daily or weekly programming. LCD status indication, set-up and programming. Backlight display. Internal battery for set-up and programming without supply, easily replaceable from the front. Protective separation between supply and contacts. Cadmium-free contact material. 35mm Rail mount.
	


    
          
    -20 to 50°C Ambient temperature
        
    
    
    
 

    
            Applications
            
            
                        Automation & Process Control, 
                    
                        Industrial, 
                    
                        Clock & Timing","http://uk.farnell.com/productimages/large/en_GB/2409260-40.jpg","1","12.51.8.230.0000 FINDER, Timeswitch, DIN Rail, SPDT, 16 A, Digital, 12 Series","Electrical,Timeswitch","5911","http://uk.farnell.com/finder/12-51-8-230-0000/time-switch-digital-spdt-16a/dp/2409260"
"FarnellItem","","http://www.farnell.com/datasheets/423860.pdf","(EN)","","{""name"":""No. of Outlets:"",""value"":""-""},{""name"":""Outlet Type:"",""value"":""-""},{""name"":""Current Rating:"",""value"":""16A""},{""name"":""Supply Voltage V AC:"",""value"":""-""},{""name"":""Plug Type:"",""value"":""-""},{""name"":""Cable Length:"",""value"":""-""},{""name"":""Product Range:"",""value"":""Premium Alu Line Series""}","BRENNENSTUHL","1153540001","China","","http://uk.farnell.com/productimages/large/en_GB/1736266-40.jpg","1","1153540001 BRENNENSTUHL, Power Outlet Strip, 16 A","Electrical,Power Outlet Strips","1678","http://uk.farnell.com/brennenstuhl/1153540001/mains-distribution-unit-schuko/dp/1736266"
